tweet	label
I don't trust dese hoes Nikki told 51st where I stay at all my fans screen shot ASAP" we finna come to Chiraq and shoot sumn	1
white_thunduh: Aye yall ima tryout for the bowling team frfr&#8221; tryouts passed tho" no theres two more retard	1
Now u got what u want bitch  Enjoy it http://t.co/gLQzwtGMj9" now this is a crazy pay I would love to attend.	1
"colored contacts in your eyes?
blinders on mine.
cause i can't see you at all."" Lmao"	0
Facts "@POONsoaker: Only the dudes with hoes say they don't got hoes&#8221;" @J_Austin12	1
I'm rea sta smacking bitches period " Bluffin at its best	1
"Lifes a bitch, and then you die 
Thats why we get high, cause you neva know when you're gonna go"" my sister is perfect (:"	1
One of us is on drugs, and its me but you're still wrong &#128514; @currieburry" hahahahahahah im a bitch sometimes (:	1
I'm feeling pretty fuckin ghetto" Smh	1
"@20ToLife_: "@nohands_24: "@DejaaLeeann_: @B_Coleman2 swears I'm #1 man" easily" easily" behind Austin" nip?	0
This is a true ride or die bitch &#128175; http://t.co/bkwHX83fkW" what the fuck hahahahah	1
H.G.Wells and Charlie Chaplin http://t.co/sTiDDHK3WT" #History #Photography	0
All I see is Bruno's bitch ass on my twitter now. wtf" Bruno's all that she sees (Drake voice)	1
@white_thunduh I'm about to cool faggot chill" tf is cool nigga	1
@white_thunduh I'm so sure bitch" frfr tf	1
Twitter is not a source of news broadcast you fucking retards" it is when nbc, abc, cnn, Fox, etc are all keeping quiet.	1
Got a couple bitches saying they know me But I&#8217;ma let the money talk for me &#128526;&#128076;" AND I'M LIKE... #WWYD	1
Grudges are for weirdos"and bitches	1
"I told Mariam to but cigarettes for her bihday""

You also called me trash rn"	0
@22EdHam brownies tonight" what kind??	0
No text back? I don't give a fuck, I'll text another bitch" damn someone is hu lol	1
Ummmmmm okay http://t.co/4BVLsci5K5" you got hoes from left to right &#128514;&#128514; do yah thang	1
using y=mx+b to find the slope of that ass"	1
Fit lads Nice gear http://t.co/ThnXX1lC1M" these scally lads n trainers would get it	0
Hell yeah bro http://t.co/9yIb45UD6c" fuck yeah sexy scally lad in hot gear	1
Helping out a mate http://t.co/eMNAdO1QOj" I love scally play. Fuck yeah	1
Lads being Lads http://t.co/f3UJcYJ4OF" fuck yeah. I love scally lad action. Hot trainers too.	1
Next year bitches is gonna be like you gotta promise you won't expose me &#128514;&#128514;&#128557;"	1
sleazytwinks: So hot  @opcinjen: Lick it, bitch http://t.co/JLoUkqDcOM&#8221;" fuck yeah. Eat that trainer u diy fucker	1
T2G_CincoKilby: Y'all think celebrity pussy different from the locals? &#128514;&#8221; yeah Meghan goods is"	1
"I saw an ajumma walk out in the beginning saying, 'Wow, this is so trash that I can't even listen to it..'" &#128514;" lmaoo	1
Need these sox http://t.co/xydb1RchXh" fuck yeah. I love a kinky scally lad w/ rank sox and sneaks	1
I don't ever expose females like that.. That's childish.." bitch nigga shiiii.....	1
"""@00sexilexi00: @socass_ yasss""

*trys new things with bestfriend*""

*bitch who do you love*"	1
Dude remember this wop video? @00sexilexi00 http://t.co/P3HEuBOQBu" OMG WHERE DID YOU FIND THAT	0
Thick raw fuck http://t.co/g8RvUHCeBN" Damn his man pussy is getting a workout.	1
RAWR  @skinrubberboi: "My" sexy French scally. I love him #frenchscally http://t.co/5idQ3R5Akz" sexy scally woof woof	0
Nothin in life is free.. Some of you bitches need to write that on ya panties"&#128557;&#128514;	1
@currieburry if one of you bitches want some of my burrito u can catch me at potosino" huh? Haha	1
Niggas whole hoes out here cuz" Couldn't had said it better..&#128588;	1
"Hardcore way to eat Mac and cheese
1. Boil water 
2. Sno cheese powder
3. Drink boiling water 
4. Fuck bitches"""	1
#YoureNotMyType if my fade is perpetually fresher than yours." That's a real ass bitch rite there	1
annoying bitch that I love http://t.co/8oxlQvQBrC" JUDYANN'S SO PRETTY	1
"http://t.co/aQKGOrAUxx""

Lmao bitch got on some huggies"	1
"Hi bitch 
No bitch
Bye bitch"" http://t.co/RbcRXMQP"	1
does he look like a bitch?" @el_capacitor	1
Chase money &#128176; not &#128581; hoes &#128111; &#128175;&#128175;"&#58399;&#58399;&#58399;&#58399;	1
can't stand a "I don't know what I want" ass nigga &#128564;" bitch*	1
"@MarkyCrumb: "@gmail_shos: I'm on my way http://t.co/MqcZuXlbtT" love a #chav"hot" sexy scally fucker.	1
These newly gay bitches don't kno how shit works"	1
When a bitch don't want a real job they just become strippers lol" lol.	1
Awww Meat Meat In His Feelins"i ainn n my feelings bitch	1
I Want Snake Bites , MY Industrial Piercin &amp; A Tattoo"Dem hoe accessories dea &#128064;&#128064;&#128056;&#9749;	1
Baby albino &#128034; http://t.co/2tYTQJ3fec" @Meeeesh1395	0
these hoes ain't loyal."	1
YASSSSSS, ORDERED CHINESE &#128079;" bitch you just ate tacos you fat fuck	1
I made that bitch lunch. @elizabethbatman" Bitches love lunch.	1
//t.co/ekEPSjWcyU&#8221;	1
"A pussy a day keeps the devil away" -@DopehanYola	1
"Ain't that about a bitch"... What does that mean?	1
"All these bitches want a baby, I don't want no children."	1
"And bitch you must be lost" &#128514;&#128514;	1
"Baby I like being on your left side" no bitch you can't be there Cuz the street on that side and Twitter said I ain't real if you do	1
"Bae" sounds like such a ghetto word. Use something else	1
"Batter the wee cunt Jewis" y cos he fucked my ex? Emma isnt battering the girls I've nailed?Ive moved on,stop being a pussy n do it urself.	1
"Bleed out hoe" -Alexa	1
"Boolin' in the bando wit a few bitches"	1
"Brownies for my brownie" I love this movie. &#128517;	0
"But I need a bad bitch that's hotter than me" might be the realist shit PayNextDoor ever said. That's how I be feelin everyday	1
"By the way we do punch bitches."	1
MjaySkillz: https://t.co/mw5KAojKXB"theres so much this bitch looks like. Lets sta with ape shit&#8221;&#128557;&#128557;"	1
We were communicating Comrade , u know giving the imperialist Yanks the Birdie" https://t.co/38GZ1jerPS	1
"""Dad say hi to my snapchat"" 
Dad ""&#9996;&#65039;&#9996;&#65039; duces bitch"" &#128514;&#128514;&#128553;&#128553;"	1
"Do you believe these hoes are not in fact loyal?" "I disagree with that, I do believe they are in fact the loyalest bunch,these hoes"	1
"Don't know no ugly bitches Don't know no broke niggas"--@Kevin_Gates	1
"Don't make me make you fall in live with a nigga like meee..." The birds 1&amp;2 are my favorite songs by Weeknd	1
"Don't worry about the nigga you see, worry about the nigga you DON'T see... Dat's da nigga fuckin yo bitch."	1
"Don't you ever give my pussy away. You keep it tight, alright?"	1
http://t.co/LaCZ1e6TG7	1
"Dumb bitches do dumb things"	1
"Eat the pussy like a real nigga hungry"	1
//t.co/kSaMx1JPfV	1
"Everything look better with a bitch next to it"	1
Who cares if you a hoe when your ass looks like this? http://t.co/CJdT987aqf"	1
"For every bad bitch there is a nigga tired of fucking her"	1
"Foreign chick, no lie.. Man that bitch Beautiful"	1
//t.co/Cgx3HNAK9A	1
"Fuck 5/0 I make my own rules. Suck my dragon balls bitch call me goku"	1
//t.co/lRJWDFhv7T	0
"Get me that shit bitch you is fine bear"	1
"Get your ass back to Detroit ya fuckin' wigger"	1
"Girls that I dated, its okay I ain't mad yo, unless you stabbed me in the hea, no love hoe"	1
"HOW DO YOU KNOW MY TWITTER PASSWORD" bitch please	1
"Have you seen my shows? Have you seen my hoes? If I wasn't hot would they be so thick?"	1
"He a bitch for hitting that hoe" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;	1
"He married to a white woman... lucky sum-bitch" - Uncle Ruckus	1
"He wanna be my nigga, but I'm just trinna be his savings account &#128553;" &#128514;&#128557;&#128514;&#128557; omg imma funny ass bitch man, but that's Real Shit &#128175;	1
"Her great grandmas a hoe,her grandmas a hoe,her moms and a hoe, and she's a hoe It's a long line of hoes" -Grandpa Carl everyone	1
"Hey go look at that video of the man that found the kidnapped girls in Ohio........what a nigger" - #shitmybosssays	0
"Hey pussy you still there?"	1
//t.co/sR1zceHx	1
"How hotter than is it?" "A bitch."	1
"How u talking to hoes bout bro n em.. Why you talking to hoes bout bro n em"	1
"How you doing, crazy bitch?" is hilarious	1
"""I KNOW my shoes diy as fuck, whatever, bitch. You don't have to call""

Like, negro... one of the first things they LOOK at is shoes, dog"	1
"I am a thrill billy..with a hillbilly hea." -@billyraycyrus. HAHAHAHAHA Jesus Murphy	0
"I call him my bitch" @MaKennaM_	1
"I can't handle no liquor... But these bitches can't handle meeedd" - Chief Sosa	1
"I don't chase after dudes... I chase after bitches." - Edgar Bautista	1
"I don't love these hoes, baby It's me and you forever"	1
"I dont even need a picture of tamar, that bitch is beat in every picture"&#128514;&#128557;&#128514;&#128514;&#128514;	1
"I dont have hoes" &#128564;	1
"I found a new way to chug you have to open your mouth alot" #shitallysays	1
"I fucking hate that bitch so much I wanna smack her in the face then tongue kiss her"	1
"I got a bitch set it off like jada picket..queen latifah you riding round with your nieces bitch you titi"	1
"I got a sister, she told me stop calling women bitches.."	1
"I guess this is the night bitches die..." Stewie is that nigga...	1
"I had a bitch that had a bitch, had the bitch eating halibut.." - @iamyoungroc #FreshRhymes #JerkSquad #SlowStir	1
"""I have this lady-love
She's married, but I still wanna bang her
She won't have sex with me
What a bitch"" ~A troubadour, probably"	1
"I heard you was looking for Candy Man, bitch"	1
"I hope you don't get mad, ladies. I only call you bitches 'bitches' bc I don't know your names individually." -Katt Williams @LetMicahDown	1
"I just got a number 3 I'm a bitch boy"	1
"I know that shit eatin grin You either just fucked the girl of your dreams or you sold a car. We know you're a faggot. What'd you sell?"&#128514;	1
"""I only be with older men cause they're more mature""

That supposed to fool us bitch?"	1
"I prolly leave up out this bitch with my cups in my hand and yo hand in my other hand."	1
"""I said i don't like it, it tastes like wolf pussy"" 
""what? How do you even know what that tastes like"""	1
"""I taught myself how to eat pussy, and cut my own hair""
""I taught myself how to eat pussy hair""&#128514;
Name the movie &#128514;"	1
"""I used to dress up like a cop too.""
""Oh really?""
""Yeah...right after 9/11...mad pussy.""
""Really?""
""Yes...I'll NEVER FORGET."""	1
"I went to jail for a flock, &amp; came home wit a strike.. You went to jail as a bitch, came home as a dike"- @YG	1
"I will fuck u where u stand". "U dizzy bitch". Two unique &amp; separate phrases I overheard a relative saying when I was younger.	1
"I woke up like thi-" bitch go back to bed	1
"I would rather you call me bitch than sir" -my manager	1
"I'll beat on that pussy so hard"	1
//t.co/ChFFSDeDdd	1
"I'm a funky ass honkey." - @jtimberlake 's shout out to @macklemore tonight before "Cabaret" &#128514; #JT2020Tour	1
"I'm comparing KFC to the pussy" @MaxOn_MaxOff5	1
"I'm downloading you a new personality and ordering you a new face You bitch.. I love you.. Goddamn it" -Axl Rose yelling at his sex robot	1
"I'm feelin like Malcolm in the middle, these bitches surround me they can't miss em"	1
Stop wasting prayers on trash teams lol"	1
"I'm probably your main bitch chocolate dipped cinnamon apple"	1
Sit his bitch ass, I'm fed up bro  "@80sbaby4life: Geno threw yet another pick smh""	1
"I'm sorry I fucked yo bitch... But she really dig a nigga" @KingL	1
"IBS" irritable bitch syndrome.	1
"""If you love her then hide yo bitch so you'll keep shoy.""
@wizkhalifa"	1
http://t.co/vgnwcFgvSJ	1
"""If you're a bad bitch put your hands up high"" 
Every girl in the room stas waving there hands around."	1
"Imma tie that bitch up in the basement and donkey-fuck her ass for two weeks straight" hahahahahahahahaha #50centmovie #beforeiselfdestruct	1
"""In My Mind""
Gotta be the dumb hoe anthem..."	1
"""Is that an albino Mexican?""
""No dad, he's Asian."""	0
"It takes a true directioner to accept Larry" You know what bitch its fans like you that make the boys cry. #ThankYouPaulForConfirmingLarry	1
"It's allegations, were u in the bedroom? Did u see it?" Words of a naive &amp; blind bitch. We know ur husband cheated on u. Ramona is dumb	1
"It's never too late to tag a bitch."- @CyFyre	1
//t.co/LGtw3AWMeh	1
"Julia Robes, you're a ho" @LaurenGardner8 #NottingHill	1
"Just follow the yellow brick twitter."	0
If your pussy is good but my mama don&#8217;t like you? Guess who gotta go&#8230;&#8230;&#8230;..my mama."	1
Scientists create remote-controlled chick to study shy penguins http://t.co/mT3B09Slod	1
"Let's do nips ahoy and spank me maybe"	1
"Let's kill cracker babies". WTF did I just hear???????? WOW.	1
"Like... correct me if I'm wrong but... Doesn't pimpin involve 'smackin bitches for money'?"	1
&#128514;&#128514;  @80sbaby4life: Pound cake look like pussy &#128514; http://t.co/UFYwCC9xCI"	1
The d.rose adidas are lighter than my phone .... Shit is retarded"	1
hoe leg ik die weer uit.	1
"Maybe she wants to be more than your friend or maybe she's a stupid bitch. You never know until you make her cum." &#128514;&#128514;&#128514;	1
Well my neighbors are ghetto . They get up at like 5am and beat their kids."	1
"My grandma used to call me a porch monkey all the time... Come to think of it she did refer to a broken bottle as a nigger knife" &#128563;	1
"My momma told me to tell you to mind yoooo damn motha fuckin business you 2+2 not knowin what it is bitch"	1
"""My nips are freeeeezing...and that's not okay because they're slicing through my bra....""
&#128514;"	1
"My twitter was hacked" = I'm too pussy to admit that I said it and now I want to act like I never said it.	1
"Nah girl I ain't gon be able to make it, it's been tight since Russ loss his job" you in the back like "damn bitch really"	1
&#128514;&#128514;&#128514;&#128514; yo i thought some1 photoshopped my face on that faggot smmfh...i hate yall" http://t.co/5e2fkQ3Q2T	1
"New Flame" the song of the yr lol that bitch SUPER run like	1
"Niggas always yelling "Fuck bitches, Get money" meanwhile they're broke and still want the bitches&#8230;."	1
"Niggas be pressed for pussy, Eeeeeen nothin"	1
"No bitches " - nan	1
"No boats and hoes please thanks" - Mom	1
&amp; kendrick lamar still trash&#8221;	0
"On top of that, she just a pregnant ass sorry hoe. Aint never got no money. Even her water broke." - @TallTrappin88 #RIPTALLT	1
"Only a couple of Red Sox have gotten past first base." I'm dying laughing. Maybe the Yanks need to teach them some game.	1
"Our people". Now is the time for the Aryan race 2 stand up and say "no more". Before the mongerls turn the world into a ghetto slum. 1488	0
"""Pistol whip my Dickau, shoot yo bitch club up.""

Sometimes freestyles be freestyles. And I'm okay with that."	1
Did a pierced pussy just come across my timeline &#128528;"	1
"Remy Machiavelli send shots to ya belly" &#128553; my bitch &#9994;	1
"Robeo you are one nasty hoe"	1
"SORRY JB FAN&#65292;REALLY JUSTIN COME BACK". That is the top comment on a Justin Timberlake video with 10 million views. Son of a fucking bitch	1
"Searching" the incredible story of 1 white man's quest to find the ingredients necessary to make Caribbean Jerked Chicken in redneck land	1
